AUDIT_YEAR,org_level,org_code,org_name,category,breakdown,numerator,denominator,percentage
2020_21,CCG/LHB,11X,NHS Somerset CCG,HbA1c <= 58 mmol/mol by Deprivation Quintile,2nd most deprived,125,455,27.47252747
2020_21,CCG/LHB,11X,NHS Somerset CCG,HbA1c <= 58 mmol/mol by Age band,Age_25_to_29,45,155,29.03225806
2020_21,CCG/LHB,11X,NHS Somerset CCG,HbA1c <= 58 mmol/mol by Age band,Age_30_to_39,80,295,27.11864407
2020_21,CCG/LHB,11X,NHS Somerset CCG,HbA1c <= 58 mmol/mol by Deprivation Quintile,3rd most deprived,135,535,25.23364486
2020_21,CCG/LHB,11X,NHS Somerset CCG,HbA1c <= 58 mmol/mol by Deprivation Quintile,2nd least deprived,175,565,30.97345133
2020_21,CCG/LHB,11X,NHS Somerset CCG,HbA1c <= 58 mmol/mol by Deprivation Quintile,Least deprived,105,335,31.34328358
2020_21,CCG/LHB,11X,NHS Somerset CCG,HbA1c <= 58 mmol/mol by Treatment type,Basal bolus,485,1800,26.94444444
2020_21,CCG/LHB,11X,NHS Somerset CCG,HbA1c <= 58 mmol/mol by Treatment type,Insulin pump,50,145,34.48275862
2020_21,CCG/LHB,11X,NHS Somerset CCG,HbA1c <= 58 mmol/mol by Age band,Age_19_to_24,30,135,22.22222222
2020_21,CCG/LHB,12F,NHS Wirral CCG,Age band,Age_19_to_24,130,1535,8.469055375
2020_21,CCG/LHB,12F,NHS Wirral CCG,Age band,Age_25_to_29,135,1535,8.794788274
2020_21,CCG/LHB,12F,NHS Wirral CCG,Age band,Age_30_to_39,265,1535,17.26384365
2020_21,CCG/LHB,12F,NHS Wirral CCG,Age band,Age_40_to_49,245,1535,15.96091205
2020_21,CCG/LHB,12F,NHS Wirral CCG,Age band,Age_50_to_59,345,1535,22.47557003
2020_21,CCG/LHB,12F,NHS Wirral CCG,Age band,Age_60_to_69,245,1535,15.96091205
2020_21,CCG/LHB,12F,NHS Wirral CCG,Age band,Age_70_to_79,125,1535,8.143322476
2020_21,CCG/LHB,12F,NHS Wirral CCG,Age band,Age_80_plus,45,1535,2.931596091
2020_21,CCG/LHB,12F,NHS Wirral CCG,BMI group,Healthy weight,325,1535,21.17263844
2020_21,CCG/LHB,12F,NHS Wirral CCG,BMI group,Obese,195,1535,12.70358306
2020_21,CCG/LHB,12F,NHS Wirral CCG,BMI group,Overweight,385,1535,25.08143322
2020_21,CCG/LHB,12F,NHS Wirral CCG,BMI group,Severely obese,105,1535,6.840390879
2020_21,CCG/LHB,12F,NHS Wirral CCG,BMI group,Underweight,25,1535,1.628664495
2020_21,CCG/LHB,12F,NHS Wirral CCG,BMI group,unknown,490,1535,31.9218241
2020_21,CCG/LHB,12F,NHS Wirral CCG,Deprivation,1 - most deprived,580,1535,37.78501629
2020_21,CCG/LHB,12F,NHS Wirral CCG,Deprivation,2 - 2nd most deprived,325,1535,21.17263844
2020_21,CCG/LHB,12F,NHS Wirral CCG,Deprivation,3 - 3rd most deprived,285,1535,18.56677524
2020_21,CCG/LHB,12F,NHS Wirral CCG,Deprivation,4 - 2nd least deprived,220,1535,14.33224756
2020_21,CCG/LHB,12F,NHS Wirral CCG,Deprivation,5 - least deprived,120,1535,7.817589577
2020_21,CCG/LHB,12F,NHS Wirral CCG,Deprivation,unknown,5,1535,0.325732899
2020_21,CCG/LHB,12F,NHS Wirral CCG,Diabetes duration,< 1 year,30,1535,1.954397394
2020_21,CCG/LHB,12F,NHS Wirral CCG,Diabetes duration,10-14 years,230,1535,14.98371336
2020_21,CCG/LHB,12F,NHS Wirral CCG,Diabetes duration,1-4 years,95,1535,6.188925081
2020_21,CCG/LHB,12F,NHS Wirral CCG,Diabetes duration,15-19 years,240,1535,15.63517915
2020_21,CCG/LHB,12F,NHS Wirral CCG,Diabetes duration,20-29 years,370,1535,24.10423453
2020_21,CCG/LHB,12F,NHS Wirral CCG,Diabetes duration,30-39 years,110,1535,7.166123779
2020_21,CCG/LHB,12F,NHS Wirral CCG,Diabetes duration,40-49 years,260,1535,16.93811075
2020_21,CCG/LHB,12F,NHS Wirral CCG,Diabetes duration,50 plus years,10,1535,0.651465798
2020_21,CCG/LHB,12F,NHS Wirral CCG,Diabetes duration,5-9 years,175,1535,11.40065147
2020_21,CCG/LHB,12F,NHS Wirral CCG,Ethnicity group,Asian,15,1535,0.977198697
2020_21,CCG/LHB,12F,NHS Wirral CCG,Ethnicity group,Black,5,1535,0.325732899
2020_21,CCG/LHB,12F,NHS Wirral CCG,Ethnicity group,Mixed,5,1535,0.325732899
2020_21,CCG/LHB,12F,NHS Wirral CCG,ethnicity group,Other,5,1535,0.325732899
2020_21,CCG/LHB,12F,NHS Wirral CCG,ethnicity group,unknown,50,1535,3.25732899
2020_21,CCG/LHB,12F,NHS Wirral CCG,ethnicity group,White,1455,1535,94.78827362
2020_21,CCG/LHB,12F,NHS Wirral CCG,Smoking status,1 - current smoker,260,1535,16.93811075
2020_21,CCG/LHB,12F,NHS Wirral CCG,Smoking status,2 - ex-smoker,440,1535,28.66449511
2020_21,CCG/LHB,12F,NHS Wirral CCG,Smoking status,3 - non-smoker,85,1535,5.537459283
2020_21,CCG/LHB,12F,NHS Wirral CCG,Smoking status,4 - never smoked,750,1535,48.85993485
2020_21,CCG/LHB,12F,NHS Wirral CCG,Smoking status,unknown,5,1535,0.325732899
2020_21,CCG/LHB,12F,NHS Wirral CCG,Diabetes duration,unknown,0,1535,0
2020_21,CCG/LHB,12F,NHS Wirral CCG,Glucose technology,Flash,465,1535,30.29315961
2020_21,CCG/LHB,12F,NHS Wirral CCG,Glucose technology,CGM,5,1535,0.325732899
2020_21,CCG/LHB,12F,NHS Wirral CCG,Glucose technology,CLS,0,1535,0
2020_21,CCG/LHB,12F,NHS Wirral CCG,HbA1c achieved,1 - HbA1c <= 48,140,1295,10.81081081
2020_21,CCG/LHB,12F,NHS Wirral CCG,HbA1c achieved,5 - 69 < HbA1c <= 86,325,1295,25.0965251
2020_21,CCG/LHB,12F,NHS Wirral CCG,HbA1c achieved,2 - 48 < HbA1c <= 53,120,1295,9.266409266
2020_21,CCG/LHB,12F,NHS Wirral CCG,HbA1c achieved,3 - 53 < HbA1c <= 58,150,1295,11.58301158
2020_21,CCG/LHB,12F,NHS Wirral CCG,HbA1c achieved,6 - HbA1c > 86,230,1295,17.76061776
2020_21,CCG/LHB,12F,NHS Wirral CCG,HbA1c achieved,HbA1c value unknown,5,1295,0.386100386
2020_21,CCG/LHB,12F,NHS Wirral CCG,HbA1c achieved,4 - 58 < HbA1c <= 69,325,1295,25.0965251
2020_21,CCG/LHB,12F,NHS Wirral CCG,HbA1c measured,HbA1c measured,1350,1535,87.94788274
2020_21,CCG/LHB,12F,NHS Wirral CCG,insulin regimen,3. Fixed mix,250,1535,16.28664495
2020_21,CCG/LHB,12F,NHS Wirral CCG,insulin regimen,1. Insulin pump,110,1535,7.166123779
2020_21,CCG/LHB,12F,NHS Wirral CCG,insulin regimen,2. Basal bolus,1170,1535,76.22149837
2020_21,CCG/LHB,12F,NHS Wirral CCG,Service location,specialist services,1240,1535,80.78175896
2020_21,CCG/LHB,12F,NHS Wirral CCG,Treatment targets,Secondary prevention,150,170,88.23529412
2020_21,CCG/LHB,12F,NHS Wirral CCG,Treatment targets,All 3 TTs,200,1165,17.16738197
2020_21,CCG/LHB,12F,NHS Wirral CCG,Care processes,All 8 CPs measured,350,1535,22.80130293
2020_21,CCG/LHB,12F,NHS Wirral CCG,Treatment targets,Blood Pressure <= 140/80,795,1220,65.16393443
2020_21,CCG/LHB,12F,NHS Wirral CCG,Treatment targets,Combined prevention,680,945,71.95767196
2020_21,CCG/LHB,12F,NHS Wirral CCG,Treatment targets,Primary prevention,525,775,67.74193548
2020_21,CCG/LHB,12F,NHS Wirral CCG,Treatment targets,HbA1c <= 58 mmol/mol,410,1295,31.66023166
2020_21,CCG/LHB,12F,NHS Wirral CCG,Care processes,BMI measured,1105,1535,71.98697068
2020_21,CCG/LHB,12F,NHS Wirral CCG,Care processes,creatinine measured,1350,1535,87.94788274
2020_21,CCG/LHB,12F,NHS Wirral CCG,Care processes,albumin measured,615,1535,40.06514658
2020_21,CCG/LHB,12F,NHS Wirral CCG,Care processes,BP measured,1285,1535,83.71335505
2020_21,CCG/LHB,12F,NHS Wirral CCG,Care processes,HbA1c measured,1350,1535,87.94788274
2020_21,CCG/LHB,12F,NHS Wirral CCG,Care processes,cholesterol measured,1260,1535,82.08469055
2020_21,CCG/LHB,12F,NHS Wirral CCG,Care processes,foot_exam measured,820,1535,53.42019544
2020_21,CCG/LHB,12F,NHS Wirral CCG,Care processes,smoking measured,1415,1535,92.18241042
2020_21,CCG/LHB,12F,NHS Wirral CCG,HbA1c <= 58 mmol/mol by Treatment type,Basal bolus,295,1025,28.7804878
2020_21,CCG/LHB,12F,NHS Wirral CCG,HbA1c <= 58 mmol/mol by Treatment type,Fixed mix,70,185,37.83783784
2020_21,CCG/LHB,12F,NHS Wirral CCG,HbA1c <= 58 mmol/mol by Age band,Age_25_to_29,35,110,31.81818182
2020_21,CCG/LHB,12F,NHS Wirral CCG,HbA1c <= 58 mmol/mol by Age band,Age_60_to_69,80,210,38.0952381
2020_21,CCG/LHB,12F,NHS Wirral CCG,HbA1c <= 58 mmol/mol by Deprivation Quintile,2nd most deprived,95,275,34.54545455
2020_21,CCG/LHB,12F,NHS Wirral CCG,HbA1c <= 58 mmol/mol by Age band,Age_30_to_39,65,225,28.88888889
2020_21,CCG/LHB,12F,NHS Wirral CCG,HbA1c <= 58 mmol/mol by Age band,Age_40_to_49,55,205,26.82926829
2020_21,CCG/LHB,12F,NHS Wirral CCG,HbA1c <= 58 mmol/mol by Deprivation Quintile,Most deprived,110,495,22.22222222
2020_21,CCG/LHB,12F,NHS Wirral CCG,HbA1c <= 58 mmol/mol by Deprivation Quintile,3rd most deprived,80,235,34.04255319
2020_21,CCG/LHB,12F,NHS Wirral CCG,HbA1c <= 58 mmol/mol by Deprivation Quintile,2nd least deprived,80,190,42.10526316
2020_21,CCG/LHB,12F,NHS Wirral CCG,HbA1c <= 58 mmol/mol by Treatment type,Insulin pump,50,85,58.82352941
2020_21,CCG/LHB,12F,NHS Wirral CCG,HbA1c <= 58 mmol/mol by Age band,Age_19_to_24,30,105,28.57142857
2020_21,CCG/LHB,12F,NHS Wirral CCG,HbA1c <= 58 mmol/mol by Age band,Age_70_to_79,40,90,44.44444444
2020_21,CCG/LHB,12F,NHS Wirral CCG,HbA1c <= 58 mmol/mol by Deprivation Quintile,unknown,0,5,0
2020_21,CCG/LHB,12F,NHS Wirral CCG,HbA1c <= 58 mmol/mol by Age band,Age_50_to_59,95,315,30.15873016
2020_21,CCG/LHB,12F,NHS Wirral CCG,HbA1c <= 58 mmol/mol by Age band,Age_80_plus,10,30,33.33333333
2020_21,CCG/LHB,12F,NHS Wirral CCG,HbA1c <= 58 mmol/mol by Deprivation Quintile,Least deprived,50,100,50
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,Age band,Age_19_to_24,265,2070,12.80193237
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,Age band,Age_25_to_29,205,2070,9.903381643
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,Age band,Age_30_to_39,385,2070,18.59903382
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,Age band,Age_40_to_49,395,2070,19.0821256
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,Age band,Age_50_to_59,410,2070,19.80676329
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,Age band,Age_60_to_69,240,2070,11.5942029
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,Age band,Age_70_to_79,125,2070,6.038647343
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,Age band,Age_80_plus,40,2070,1.93236715
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,BMI group,Healthy weight,485,2070,23.42995169
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,BMI group,Obese,320,2070,15.4589372
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,BMI group,Overweight,590,2070,28.50241546
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,BMI group,Severely obese,145,2070,7.004830918
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,BMI group,Underweight,30,2070,1.449275362
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,BMI group,unknown,500,2070,24.15458937
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,Deprivation,1 - most deprived,860,2070,41.54589372
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,Deprivation,2 - 2nd most deprived,400,2070,19.3236715
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,Deprivation,3 - 3rd most deprived,305,2070,14.73429952
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,Deprivation,4 - 2nd least deprived,240,2070,11.5942029
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,Deprivation,5 - least deprived,260,2070,12.56038647
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,Deprivation,unknown,5,2070,0.241545894
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,Diabetes duration,< 1 year,165,2070,7.971014493
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,Diabetes duration,10-14 years,235,2070,11.352657
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,Diabetes duration,1-4 years,415,2070,20.04830918
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,Diabetes duration,15-19 years,230,2070,11.11111111
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,Diabetes duration,20-29 years,315,2070,15.2173913
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,Diabetes duration,30-39 years,190,2070,9.178743961
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,Diabetes duration,40-49 years,115,2070,5.555555556
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,Diabetes duration,50 plus years,60,2070,2.898550725
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,Diabetes duration,5-9 years,335,2070,16.18357488
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,Diabetes duration,unknown,5,2070,0.241545894
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,Ethnicity group,Asian,40,2070,1.93236715
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,Ethnicity group,Black,20,2070,0.966183575
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,Ethnicity group,Mixed,15,2070,0.724637681
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,ethnicity group,Other,10,2070,0.483091787
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,ethnicity group,unknown,20,2070,0.966183575
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,ethnicity group,White,1960,2070,94.68599034
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,Smoking status,1 - current smoker,400,2070,19.3236715
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,Smoking status,2 - ex-smoker,520,2070,25.12077295
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,Smoking status,3 - non-smoker,70,2070,3.381642512
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,Smoking status,4 - never smoked,1070,2070,51.69082126
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,Smoking status,unknown,10,2070,0.483091787
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,Glucose technology,Flash,795,2070,38.4057971
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,Glucose technology,CGM,0,2070,0
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,Glucose technology,CLS,0,2070,0
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,HbA1c achieved,1 - HbA1c <= 48,170,1730,9.826589595
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,HbA1c achieved,6 - HbA1c > 86,275,1730,15.89595376
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,HbA1c achieved,3 - 53 < HbA1c <= 58,190,1730,10.98265896
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,HbA1c achieved,5 - 69 < HbA1c <= 86,490,1730,28.32369942
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,HbA1c achieved,2 - 48 < HbA1c <= 53,150,1730,8.670520231
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,HbA1c achieved,4 - 58 < HbA1c <= 69,450,1730,26.01156069
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,HbA1c achieved,HbA1c value unknown,5,1730,0.289017341
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,HbA1c measured,HbA1c measured,1740,2070,84.05797101
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,insulin regimen,3. Fixed mix,215,2070,10.38647343
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,insulin regimen,1. Insulin pump,245,2070,11.83574879
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,insulin regimen,2. Basal bolus,1610,2070,77.77777778
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,Service location,specialist services,1210,2070,58.45410628
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,Treatment targets,Blood Pressure <= 140/80,1055,1755,60.11396011
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,Treatment targets,HbA1c <= 58 mmol/mol,510,1725,29.56521739
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,Treatment targets,Primary prevention,680,1000,68
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,Care processes,All 8 CPs measured,870,2070,42.02898551
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,Treatment targets,All 3 TTs,230,1645,13.98176292
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,Care processes,creatinine measured,1680,2070,81.15942029
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,Care processes,HbA1c measured,1740,2070,84.05797101
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,Care processes,BMI measured,1655,2070,79.95169082
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,Care processes,smoking measured,1955,2070,94.44444444
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,Care processes,cholesterol measured,1525,2070,73.67149758
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,Care processes,foot_exam measured,1325,2070,64.00966184
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,Care processes,albumin measured,1205,2070,58.21256039
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,Care processes,BP measured,1775,2070,85.74879227
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,Treatment targets,Combined prevention,840,1185,70.88607595
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,Treatment targets,Secondary prevention,160,185,86.48648649
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,HbA1c <= 58 mmol/mol by Treatment type,Insulin pump,75,205,36.58536585
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,HbA1c <= 58 mmol/mol by Treatment type,Fixed mix,45,175,25.71428571
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,HbA1c <= 58 mmol/mol by Age band,Age_70_to_79,25,105,23.80952381
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,HbA1c <= 58 mmol/mol by Deprivation Quintile,unknown,0,5,0
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,HbA1c <= 58 mmol/mol by Age band,Age_50_to_59,90,350,25.71428571
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,HbA1c <= 58 mmol/mol by Age band,Age_80_plus,5,35,14.28571429
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,HbA1c <= 58 mmol/mol by Deprivation Quintile,Least deprived,95,210,45.23809524
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,HbA1c <= 58 mmol/mol by Age band,Age_19_to_24,60,210,28.57142857
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,HbA1c <= 58 mmol/mol by Treatment type,Basal bolus,395,1345,29.36802974
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,HbA1c <= 58 mmol/mol by Deprivation Quintile,2nd most deprived,100,345,28.98550725
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,HbA1c <= 58 mmol/mol by Deprivation Quintile,3rd most deprived,80,265,30.18867925
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,HbA1c <= 58 mmol/mol by Deprivation Quintile,2nd least deprived,75,200,37.5
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,HbA1c <= 58 mmol/mol by Age band,Age_25_to_29,60,175,34.28571429
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,HbA1c <= 58 mmol/mol by Age band,Age_30_to_39,105,300,35
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,HbA1c <= 58 mmol/mol by Age band,Age_40_to_49,95,335,28.35820896
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,HbA1c <= 58 mmol/mol by Age band,Age_60_to_69,65,215,30.23255814
2020_21,CCG/LHB,13T,NHS Newcastle Gateshead CCG,HbA1c <= 58 mmol/mol by Deprivation Quintile,Most deprived,165,705,23.40425532
2020_21,CCG/LHB,14L,NHS Manchester CCG,Age band,Age_19_to_24,265,1835,14.44141689
2020_21,CCG/LHB,14L,NHS Manchester CCG,Age band,Age_25_to_29,240,1835,13.07901907
2020_21,CCG/LHB,14L,NHS Manchester CCG,Age band,Age_30_to_39,435,1835,23.70572207
2020_21,CCG/LHB,14L,NHS Manchester CCG,Age band,Age_40_to_49,320,1835,17.4386921
2020_21,CCG/LHB,14L,NHS Manchester CCG,Age band,Age_50_to_59,345,1835,18.80108992
2020_21,CCG/LHB,14L,NHS Manchester CCG,Age band,Age_60_to_69,165,1835,8.991825613
2020_21,CCG/LHB,14L,NHS Manchester CCG,Age band,Age_70_to_79,50,1835,2.72479564
2020_21,CCG/LHB,14L,NHS Manchester CCG,Age band,Age_80_plus,20,1835,1.089918256
2020_21,CCG/LHB,14L,NHS Manchester CCG,BMI group,Healthy weight,445,1835,24.2506812
2020_21,CCG/LHB,14L,NHS Manchester CCG,BMI group,Obese,190,1835,10.35422343
2020_21,CCG/LHB,14L,NHS Manchester CCG,BMI group,Overweight,395,1835,21.52588556
2020_21,CCG/LHB,14L,NHS Manchester CCG,BMI group,Severely obese,95,1835,5.177111717
2020_21,CCG/LHB,14L,NHS Manchester CCG,BMI group,Underweight,35,1835,1.907356948
2020_21,CCG/LHB,14L,NHS Manchester CCG,BMI group,unknown,680,1835,37.05722071
2020_21,CCG/LHB,14L,NHS Manchester CCG,Deprivation,1 - most deprived,970,1835,52.86103542
2020_21,CCG/LHB,14L,NHS Manchester CCG,Deprivation,2 - 2nd most deprived,310,1835,16.89373297
2020_21,CCG/LHB,14L,NHS Manchester CCG,Deprivation,3 - 3rd most deprived,240,1835,13.07901907
2020_21,CCG/LHB,14L,NHS Manchester CCG,Deprivation,4 - 2nd least deprived,150,1835,8.174386921
2020_21,CCG/LHB,14L,NHS Manchester CCG,Deprivation,5 - least deprived,165,1835,8.991825613
2020_21,CCG/LHB,14L,NHS Manchester CCG,Diabetes duration,< 1 year,60,1835,3.269754768
2020_21,CCG/LHB,14L,NHS Manchester CCG,Diabetes duration,10-14 years,310,1835,16.89373297
2020_21,CCG/LHB,14L,NHS Manchester CCG,Diabetes duration,1-4 years,155,1835,8.446866485
2020_21,CCG/LHB,14L,NHS Manchester CCG,Diabetes duration,15-19 years,295,1835,16.07629428
2020_21,CCG/LHB,14L,NHS Manchester CCG,Diabetes duration,20-29 years,385,1835,20.98092643
2020_21,CCG/LHB,14L,NHS Manchester CCG,Diabetes duration,30-39 years,200,1835,10.89918256
2020_21,CCG/LHB,14L,NHS Manchester CCG,Diabetes duration,40-49 years,105,1835,5.722070845
2020_21,CCG/LHB,14L,NHS Manchester CCG,Diabetes duration,50 plus years,35,1835,1.907356948
2020_21,CCG/LHB,14L,NHS Manchester CCG,Diabetes duration,5-9 years,285,1835,15.53133515
2020_21,CCG/LHB,14L,NHS Manchester CCG,Ethnicity group,Asian,165,1835,8.991825613
2020_21,CCG/LHB,14L,NHS Manchester CCG,Ethnicity group,Black,140,1835,7.629427793
2020_21,CCG/LHB,14L,NHS Manchester CCG,Ethnicity group,Mixed,40,1835,2.179836512
2020_21,CCG/LHB,14L,NHS Manchester CCG,ethnicity group,Other,55,1835,2.997275204
2020_21,CCG/LHB,14L,NHS Manchester CCG,ethnicity group,unknown,75,1835,4.08719346
2020_21,CCG/LHB,14L,NHS Manchester CCG,ethnicity group,White,1365,1835,74.38692098
2020_21,CCG/LHB,14L,NHS Manchester CCG,Smoking status,1 - current smoker,430,1835,23.43324251
2020_21,CCG/LHB,14L,NHS Manchester CCG,Smoking status,2 - ex-smoker,380,1835,20.70844687
2020_21,CCG/LHB,14L,NHS Manchester CCG,Smoking status,3 - non-smoker,50,1835,2.72479564
2020_21,CCG/LHB,14L,NHS Manchester CCG,Smoking status,4 - never smoked,970,1835,52.86103542
2020_21,CCG/LHB,14L,NHS Manchester CCG,Smoking status,unknown,5,1835,0.272479564
2020_21,CCG/LHB,14L,NHS Manchester CCG,Deprivation,unknown,0,1835,0
2020_21,CCG/LHB,14L,NHS Manchester CCG,Diabetes duration,unknown,0,1835,0
2020_21,CCG/LHB,14L,NHS Manchester CCG,Glucose technology,CGM,70,1835,3.814713896
2020_21,CCG/LHB,14L,NHS Manchester CCG,Glucose technology,CLS,20,1835,1.089918256
2020_21,CCG/LHB,14L,NHS Manchester CCG,Glucose technology,Flash,695,1835,37.8746594
2020_21,CCG/LHB,14L,NHS Manchester CCG,HbA1c achieved,3 - 53 < HbA1c <= 58,160,1405,11.38790036
2020_21,CCG/LHB,14L,NHS Manchester CCG,HbA1c achieved,6 - HbA1c > 86,235,1405,16.72597865
2020_21,CCG/LHB,14L,NHS Manchester CCG,HbA1c achieved,HbA1c value unknown,5,1405,0.355871886
2020_21,CCG/LHB,14L,NHS Manchester CCG,HbA1c achieved,1 - HbA1c <= 48,160,1405,11.38790036
2020_21,CCG/LHB,14L,NHS Manchester CCG,HbA1c achieved,4 - 58 < HbA1c <= 69,375,1405,26.69039146
